,PPO
4785,33.90911006
4786,36.68688784
4787,35.57577672
4788,36.68688784
4789,36.68688784
4790,33.62022117
4791,36.68688784
4792,36.68688784
4793,36.68688784
4794,36.68688784
4795,36.68688784
4796,36.68688784
4797,35.57577672
4798,34.46466561
4799,34.46466561
4800,35.57577672
4801,33.68688784
4802,33.7535545
4803,36.68688784
4804,36.68688784
4805,35.57577672
4806,35.57577672
4807,34.46466561
4808,36.68688784
4809,35.57577672
4810,36.68688784
4811,33.88688784
4812,33.48688784
4813,33.50911006
4814,34.46466561
4815,33.86466551
4816,36.68688784
4817,36.68688784
4818,33.48688784
4819,36.68688784
4820,34.82022117
4821,36.68688784
4822,33.37577672
4823,34.19799895
4824,33.90911006
4825,33.3535545
4826,36.68688784
4827,36.68688784
4828,35.57577672
4829,36.68688784
4830,36.68688784
4831,35.57577672
4832,35.57577672
4833,34.59799895
4834,34.46466561
4835,34.88599078
4836,36.68688784
4837,36.68688784
4838,36.68688784
4839,33.3535545
4840,36.68688784
4841,33.48688784
4842,33.3535545
4843,34.7535545
4844,33.48688782
4845,35.57577672
4846,34.46466561
4847,36.68688784
4848,14.02022117
4849,34.46466561
4850,35.57577672
4851,36.68688784
4852,34.46466561
4853,33.48688784
4854,33.70911004
4855,35.57577672
4856,34.46466561
4857,35.57577672
4858,34.46466561
4859,35.57577672
4860,36.68688784
4861,36.68688784
4862,36.68688784
4863,35.04244339
4864,36.68688784
4865,34.46466561
4866,35.57577672
4867,36.68688784
4868,36.68688784
4869,35.57577672
4870,34.93133228
4871,36.68688784
4872,32.17577672
4873,33.5535545
4874,33.50821628
4875,36.68688784
4876,34.46466561
4877,35.57577672
4878,36.68688784
4879,34.46466561
4880,36.68688784
4881,34.46466561
4882,35.17577672
4883,36.68688784
4884,34.46466561
4885,36.68688784
4886,34.53133228
4887,35.57577672
4888,34.59737545
4889,35.57577672
4890,34.22022117
4891,35.57577672
4892,33.3535545
4893,34.46466561
4894,34.46466561
4895,35.57577672
4896,36.68688784
4897,34.46466561
4898,36.68688784
4899,36.68688784
4900,36.68688784
4901,33.59799893
4902,35.57577672
4903,36.68688784
4904,34.46466561
4905,35.57577672
4906,35.57577672
4907,35.57577672
4908,34.46466561
4909,35.57577672
4910,33.7535545
4911,33.3535545
4912,35.57577672
4913,33.3535545
4914,35.57577672
4915,35.57577672
4916,36.68688784
4917,36.68688784
4918,33.73133228
4919,33.59799895
4920,33.90911006
4921,2.286841657
4922,33.97577672
4923,35.57577672
4924,34.46466561
4925,35.57577672
4926,36.68688784
4927,34.46466561
4928,36.68688784
4929,36.68688784
4930,36.68688784
4931,35.57577672
4932,36.68688784
4933,33.62022047
4934,34.46466561
4935,35.57577672
4936,36.68688784
4937,36.68688784
4938,33.3535545
4939,36.68688784
4940,33.3535545
4941,36.68688784
4942,35.57577672
4943,36.68688784
4944,34.46466561
4945,35.57577672
4946,33.48688784
4947,34.46466561
4948,35.57577672
4949,35.57577672
4950,33.3535545
4951,33.7535545
4952,35.57577672
4953,35.57577672
4954,33.3535545
4955,36.68688784
4956,36.68688784
4957,34.46466561
4958,34.46466561
4959,36.68688784
4960,34.46466561
4961,33.3535545
4962,36.68688784
4963,33.48688784
4964,35.57577672
4965,35.57577672
4966,35.57577672
4967,35.57577672
4968,35.57577672
4969,36.68688784
4970,34.02022117
4971,17.68688784
4972,33.3535545
4973,36.68688784
4974,35.57577672
4975,34.46466561
4976,34.46466561
4977,33.3535545
4978,35.57577672
4979,34.46466561
4980,35.57577672
4981,36.68688784
4982,33.3535545
4983,33.3535545
4984,34.46466561
4985,34.46466561
4986,36.68688784
4987,34.46466561
4988,36.68688784
4989,6.686887836
4990,35.57577672
4991,33.62022117
4992,36.68688784
4993,34.46466561
4994,35.57577672
4995,36.68688784
4996,34.46466561
4997,36.68688784
4998,35.57577672
4999,33.48688784
5000,36.68688784
5001,35.57577672
5002,36.68688784
5003,33.3535545
5004,36.68688784
5005,33.3535545
5006,34.86466561
5007,33.50911006
5008,35.57577672
5009,35.57577672
5010,33.3535545
5011,36.68688784
5012,34.46466561
5013,35.42022116
5014,33.57577672
5015,33.48688784
5016,36.68688784
5017,36.68688784
5018,35.57577672
5019,33.3535545
5020,36.68688784
5021,33.3535545
5022,35.57577672
5023,33.53133228
5024,36.68688784
5025,34.46466561
5026,35.57577672
5027,34.46466561
5028,33.3535545
5029,33.3535545
5030,34.42022117
5031,36.68688784
5032,34.46466561
5033,33.48688784
5034,34.46466561
5035,33.3535545
5036,36.68688784
5037,35.57577672
5038,35.57577672
5039,36.68688784
5040,35.57577672
5041,33.79799895
5042,33.3535545
5043,35.57577672
5044,34.93133228
5045,36.68688784
5046,36.68688784
5047,34.46466561
5048,36.68688784
5049,35.57577672
5050,36.68688784
5051,35.57577672
5052,34.46466561
5053,36.68688784
5054,36.68688784
5055,33.3535545
5056,34.46466561
5057,35.57577672
5058,36.68688784
5059,35.57577672
5060,36.68688784
5061,33.7535545
5062,33.3535545
5063,35.57577672
5064,34.37577672
5065,33.3535545
5066,35.57577672
5067,34.1535545
5068,33.48688784
5069,36.68688784
5070,33.7535545
5071,36.68688784
5072,33.3535545
5073,36.68688784
5074,33.3535545
5075,33.3535545
5076,36.68688784
5077,33.3535545
5078,33.62022117
5079,36.68688784
5080,33.3535545
5081,35.57577672
5082,33.7535545
5083,35.57577672
5084,33.48688784
5085,34.46466561
5086,34.46466561
5087,33.37577672
5088,34.46466561
5089,36.68688784
5090,34.46466561
5091,33.3535545
5092,35.57577672
5093,36.68688784
5094,34.46466561
5095,35.57577672
5096,33.62022117
5097,36.68688784
5098,36.68688784
5099,35.57577672
5100,36.68688784
5101,35.57577672
5102,33.62022117
5103,35.57577672
5104,34.06466561
5105,36.68688784
5106,36.68688784
5107,36.68688784
5108,33.48688784
5109,35.57577672
5110,33.3535545
5111,33.3535545
5112,34.46466561
5113,33.3535545
5114,35.57577672
5115,34.46466561
5116,33.3535545
5117,36.68688784
5118,36.68688784
5119,36.68688784
5120,34.46466561
5121,35.57577672
5122,36.68688784
5123,34.42022117
5124,34.46466561
5125,35.57577672
5126,33.84244339
5127,36.68688784
5128,33.3535545
5129,35.57577672
5130,33.73101913
5131,35.57577672
5132,35.57577672
5133,34.46466561
5134,33.3535545
5135,34.46466561
5136,33.68688784
5137,34.46466561
5138,36.68688784
5139,34.46466561
5140,36.68688784
5141,33.59799296
5142,36.68688784
5143,34.42022117
5144,33.3535545
5145,33.7535537
5146,36.68688784
5147,33.37488304
5148,36.68688784
5149,33.3535545
5150,33.48688784
5151,36.68688784
5152,34.46466561
5153,5.575776723
5154,35.57577672
5155,33.3535545
5156,36.68688784
5157,36.68688784
5158,35.57577672
5159,36.68688784
5160,36.68688784
5161,34.46466561
5162,33.3535545
5163,35.57577672
5164,33.48688784
5165,35.57577672
5166,33.3535545
5167,35.57577672
5168,36.68688784
5169,34.46466561
5170,33.77457469
5171,33.62022117
5172,35.57577672
5173,33.3535545
5174,36.68688784
5175,33.60262277
5176,34.46466561
5177,33.3535545
5178,34.46466561
5179,34.46466561
5180,36.68688784
5181,35.57577672
5182,33.48688784
5183,35.57577672
5184,36.68688784
5185,34.46466561
5186,36.68688784
5187,35.57577672
5188,36.68688784
5189,34.24244339
5190,34.46466561
5191,34.46466561
5192,31.37577672
5193,33.3535545
5194,33.48688784
5195,33.3535545
5196,36.68688784
5197,35.57577672
5198,36.68688784
5199,36.68688784
5200,33.37577672
5201,35.57577672
5202,34.46466561
5203,35.57577672
5204,33.3535545
5205,33.95355449
5206,33.3535545
5207,34.46466561
5208,35.57577672
5209,35.57577672
5210,35.57577672
5211,33.48688773
5212,35.57577672
5213,36.68688784
5214,34.39799895
5215,34.59799893
5216,34.1535545
5217,36.68688784
5218,33.62022117
5219,33.70911006
5220,35.57577672
5221,33.48688784
5222,33.3535545
5223,35.57577672
5224,35.57577672
5225,34.46466561
5226,33.3535545
5227,36.68688784
5228,33.3535545
5229,2.286841657
5230,35.57577672
5231,35.57577672
5232,34.46466561
5233,34.46466561
5234,36.68688784
5235,35.57577672
5236,36.68688784
5237,36.68688784
5238,33.97488224
5239,34.46466561
5240,2.286841657
5241,36.68688784
5242,35.57577672
5243,35.57577672
5244,33.3535545
5245,33.62022117
5246,35.57577672
5247,34.46466561
5248,34.46466561
5249,36.68688784
5250,33.3535545
5251,36.68688784
5252,34.46466561
5253,36.68688784
5254,33.3535545
5255,35.57577672
5256,33.3535545
5257,36.68688784
5258,36.68688784
5259,33.3535545
5260,36.68688784
5261,34.02022117
5262,36.68688784
5263,36.68688784
5264,35.57577672
5265,36.68688784
5266,35.57577672
5267,35.57577672
5268,33.3535545
5269,33.57577672
5270,35.57577672
5271,34.46466561
5272,34.02022117
5273,33.66435767
5274,36.68688784
5275,34.19799895
5276,35.57577672
5277,34.59799895
5278,33.93133228
5279,36.68688784
5280,35.57577672
5281,35.57577672
5282,35.57577672
5283,35.57577672
5284,34.46466561
5285,34.46466561
5286,36.68688784
5287,35.57577672
5288,36.68688784
5289,35.57577672
5290,36.68688784
5291,35.57577672
5292,34.64244269
5293,35.57577672
5294,34.58044065
5295,33.3535545
5296,36.68688784
5297,33.3535545
5298,36.68688784
5299,35.57577672
5300,35.57577672
5301,33.62022117
5302,34.46466561
5303,36.68688784
5304,34.46466561
5305,34.46466561
5306,36.68688784
5307,36.68688784
5308,36.68688784
5309,33.3535545
5310,35.57577672
5311,34.1535545
5312,35.57577672
5313,36.68688784
5314,33.3535545
5315,33.62022117
5316,33.7535545
5317,34.10911006
5318,35.57577672
5319,34.46466561
5320,36.68688784
5321,35.57577672
5322,35.57577672
5323,34.46466561
5324,35.57577672
5325,33.48688784
5326,17.3535545
5327,34.46466561
5328,35.57577672
5329,36.68688784
5330,36.68688784
5331,35.57577672
5332,35.57577672
5333,36.68688784
5334,33.3535545
5335,35.57577672
5336,35.57577672
5337,35.57577672
5338,36.68688784
5339,33.37488304
5340,34.46466561
5341,36.68688784
5342,35.57577672
5343,33.3535545
5344,33.3535545
5345,35.57577672
5346,33.3535545
5347,36.68688784
5348,34.46466561
5349,36.68688784
5350,35.57577672
5351,36.68688784
5352,35.57577672
5353,34.59799895
5354,34.46466561
5355,34.46466561
5356,34.46466561
5357,33.88688784
5358,33.48688784
5359,33.3535545
5360,33.3535545
5361,33.48688784
5362,33.3535545
5363,34.1535545
5364,35.57577672
5365,33.3535545
5366,35.57577672
5367,36.68688784
5368,33.70884212
5369,34.46466561
5370,33.3535545
5371,35.57577672
5372,33.50911004
5373,35.57577672
5374,36.68688784
5375,34.46466561
5376,35.57577672
5377,34.46466561
5378,35.57577672
5379,35.57577672
5380,2.797992866
5381,34.46466561
5382,36.68688784
5383,34.46466561
5384,33.88688784
5385,35.57577672
5386,34.46466561
5387,33.3535545
5388,36.68688784
5389,33.7535545
5390,33.3535545
5391,34.46466561
5392,36.68688784
5393,35.57577672
5394,35.57577672
5395,35.57577672
5396,33.82022047
5397,36.68688784
5398,34.46466561
5399,34.46466561
5400,35.57577672
5401,35.57577672
5402,35.57577672
5403,36.68688784
5404,34.46466561
5405,34.46466561
5406,34.46466561
5407,35.57577672
5408,36.68688784
5409,35.57577672
5410,34.46466561
5411,33.3535545
5412,34.17577672
5413,3.620174991
5414,35.57577672
5415,33.3535545
5416,34.68688784
5417,34.46466561
5418,36.68688784
5419,4.153553702
5420,33.99799895
5421,34.46466561
5422,36.68688784
5423,34.46466561
5424,34.46466561
5425,33.3535545
5426,36.68688784
5427,35.57577672
5428,35.57577672
5429,5.469329535
5430,33.3535545
5431,36.68688784
5432,34.1535545
5433,35.57577672
5434,33.77577152
5435,33.48688784
5436,36.68688784
5437,35.57577672
5438,34.46466561
5439,34.46466561
5440,34.46466561
5441,34.46466561
5442,33.88688784
5443,34.46466561
5444,33.48688784
5445,34.46466561
5446,33.48688784
5447,34.46466561
5448,34.46466561
5449,16.53333941
5450,35.57577672
5451,33.3535545
5452,35.57577672
5453,35.57577672
5454,36.68688784
5455,34.46466561
5456,35.57577672
5457,35.57577672
5458,33.48688784
5459,35.57577672
5460,36.68688784
5461,35.57577672
5462,34.1535545
5463,35.57577672
5464,36.68688784
5465,33.3535545
5466,33.62022117
5467,36.68688784
5468,35.57577672
5469,33.3535545
5470,35.57577672
5471,33.3535545
5472,35.57577672
5473,35.57577672
5474,34.46466561
5475,34.46466561
5476,34.13133228
5477,35.57577672
5478,36.68688784
5479,35.57577672
5480,36.68688784
5481,36.68688784
5482,33.62022117
5483,36.68688784
5484,33.3535545
5485,34.46466561
5486,35.57577672
5487,34.46466561
5488,33.48688784
5489,33.90910478
5490,34.02022117
5491,36.68688784
5492,36.68688784
5493,36.68688784
5494,35.57577672
5495,36.68688784
5496,35.57577672
5497,33.7535545
5498,34.46466561
5499,33.57577672
5500,35.57577672
5501,33.5535545
5502,36.68688784
5503,35.57577672
5504,34.10910484
5505,29.42022117
5506,36.68688784
5507,36.68688784
5508,36.68688784
5509,35.57577672
5510,35.57577672
5511,34.46466561
5512,36.68688784
5513,33.88688783
5514,34.39799719
5515,34.64244339
5516,36.68688784
5517,33.3535545
5518,34.88658474
5519,34.46466561
5520,35.57577672
5521,35.57577672
5522,34.46466561
5523,35.57577672
5524,34.46466561
5525,34.46466561
5526,35.57577672
5527,34.46466561
5528,34.46466561
5529,34.46466561
5530,36.68688784
5531,33.88688784
5532,33.3535545
5533,34.46466561
5534,34.46466561
5535,36.68688784
5536,34.46466561
5537,34.46466561
5538,35.57577672
5539,33.61991668
5540,6.686887835
5541,34.46466561
5542,35.57577672
5543,36.68688784
5544,35.57577672
5545,36.68688784
5546,33.88688784
5547,34.46466561
5548,34.46466561
5549,36.68688784
5550,34.46466561
5551,36.68688784
5552,35.57577672
5553,36.68688784
5554,33.93132454
5555,34.46466561
5556,36.68688784
5557,35.57577672
5558,33.48688784
5559,33.55351095
5560,36.68688784
5561,35.57577672
5562,34.46466561
5563,34.01956981
5564,34.46466561
5565,35.07129595
5566,36.68688784
5567,36.68688784
5568,35.57577672
5569,33.3535545
5570,36.68688784
5571,35.57577672
5572,36.68688784
5573,36.68688784
5574,36.68688784
5575,34.46466561
5576,36.68688784
5577,34.46466561
5578,36.68688784
5579,35.57577672
5580,36.68688784
5581,36.68688784
5582,34.46466561
5583,34.46466561
5584,36.68688784
5585,35.57577672
5586,34.26466561
5587,35.57577672
5588,34.46466561
5589,34.46466561
5590,36.68688784
5591,35.57577672
5592,34.46466561
5593,35.57577672
5594,34.46466561
5595,36.68688784
5596,34.46466561
5597,34.46466561
5598,33.3535545
5599,33.62022117
5600,36.68688784
5601,33.42017762
5602,35.57577672
5603,36.68688784
5604,34.46466561
5605,36.68688784
5606,35.57577672
5607,35.57577672
5608,33.3535545
5609,35.57577672
5610,35.57577672
5611,35.57577672
5612,34.46466561
5613,36.68688784
5614,36.68688784
5615,34.46466561
5616,36.68688784
5617,35.57577672
5618,35.57577672
5619,35.57577672
5620,36.68688784
5621,34.46466561
5622,35.57577672
5623,34.46466561
5624,36.68688784
5625,33.48688784
5626,33.3535545
5627,33.3535545
5628,35.57577672
5629,35.57577672
5630,35.57577672
5631,36.68688784
5632,36.68688784
5633,33.7535545
5634,34.46466561
5635,35.57577672
5636,33.3535545
5637,36.68688784
5638,35.57577672
5639,36.68688784
5640,34.46466561
5641,35.57577672
5642,34.46466561
5643,34.46466561
5644,35.57577672
5645,34.46466561
5646,34.46466561
5647,34.86466561
5648,36.68688784
5649,15.4862328
5650,35.57577672
5651,35.57577672
5652,34.46466561
5653,33.88688784
5654,36.68688784
5655,36.68688784
5656,35.57577672
5657,33.73133228
5658,34.46466561
5659,34.46466561
5660,33.3535545
5661,36.68688784
5662,35.57577672
5663,35.57577672
5664,36.68688784
5665,34.46466561
5666,35.57577672
5667,35.57577672
5668,34.46466561
5669,35.57577672
5670,34.46466561
5671,33.3535545
5672,35.57577672
5673,36.68688784
5674,33.77577672
5675,34.46466561
5676,33.9535545
5677,33.7535545
5678,33.3535545
5679,35.57577672
5680,35.57577672
5681,33.62022117
5682,34.46466561
5683,36.68688784
5684,33.59799893
5685,34.46466561
5686,34.46466561
5687,33.48688784
5688,36.68688784
5689,33.3535545
5690,34.46466561
5691,33.46466561
5692,35.57577672
5693,33.48688784
5694,34.46466561
5695,34.46466561
5696,35.57577672
5697,34.15320992
5698,36.68688784
5699,34.46466561
5700,36.68688784
5701,36.68688784
5702,34.06466561
5703,34.46466561
5704,33.48688784
5705,36.68688784
5706,34.46466561
5707,36.68688784
5708,33.3535545
5709,35.57577672
5710,36.68688784
5711,34.46466561
5712,33.3535545
5713,34.46466561
5714,36.68688784
5715,36.68688784
5716,36.68688784
5717,36.68688784
5718,33.3535545
5719,33.62022117
5720,33.3535545
5721,35.57577672
5722,35.57577672
5723,34.0201751
5724,36.68688784
5725,34.46466561
5726,35.57577672
5727,34.46466561
5728,34.46466561
5729,19.48658335
5730,35.57577672
5731,35.57577672
5732,34.46466561
5733,34.46466561
5734,33.50911006
5735,36.68688784
5736,33.48688784
5737,35.57577672
5738,35.57577672
5739,33.88688784
5740,8.709110058
5741,34.46466561
5742,35.57577672
5743,35.57577672
5744,33.3535545
5745,34.46466561
5746,34.17577672
5747,34.46466561
5748,35.57577672
5749,36.68688784
5750,34.46466561
5751,33.3535545
5752,36.68688784
5753,34.46466561
5754,33.86466561
5755,33.3535545
5756,33.7535545
5757,33.3535545
5758,35.57577672
5759,35.57577672
5760,35.57577672
5761,34.46466561
5762,35.57577672
5763,33.3535545
5764,34.46466561
5765,33.3535545
5766,36.68688784
5767,33.3535545
5768,35.57577672
5769,36.68688784
5770,36.68688784
5771,34.46466561
5772,35.57577672
5773,36.68688784
5774,34.46466561
5775,34.46466561
5776,36.68688784
5777,36.68688784
5778,36.68688784
5779,33.7535545
5780,33.90911006
5781,33.3535545
5782,33.39799895
5783,34.46466561
5784,34.46466561
5785,35.57577672
5786,35.57577672
5787,33.48688784
5788,35.57577672
5789,35.57577672
5790,33.3535545
5791,36.68688784
5792,35.57577672
5793,34.46466561
5794,33.3535545
5795,34.46466561
5796,36.68688784
5797,35.57577672
5798,36.68688784
5799,34.46466561
5800,36.68688784
5801,36.68688784
5802,36.68688784
5803,36.68688784
5804,11.3535545
5805,36.68688784
5806,36.68688784
5807,34.46466561
5808,36.68688784
5809,36.68688784
5810,35.57577672
5811,35.57577672
5812,35.57577672
5813,35.57577672
5814,33.3535545
5815,35.57577672
5816,34.46466561
5817,14.02022117
5818,33.3535545
5819,34.46466561
5820,35.57577672
5821,35.57577672
5822,36.68688784
5823,33.3535545
5824,36.68688784
5825,36.68688784
5826,34.46466561
5827,33.3535545
5828,36.68688784
5829,33.3535545
5830,35.57577672
5831,34.46466561
5832,33.3535545
5833,33.3535545
5834,35.57577672
5835,34.46466561
5836,35.57577672
5837,36.68688784
5838,35.57577672
5839,33.7535545
5840,6.020221169
5841,35.57577672
5842,36.68688784
5843,33.3535545
5844,34.46466561
5845,35.57577672
5846,36.68688784
5847,35.57577672
5848,35.57577672
5849,33.3535545
5850,34.46466561
5851,36.68688784
5852,34.46466561
5853,36.68688784
5854,27.9535545
5855,36.68688784
5856,34.46466561
5857,34.46466561
5858,33.48688784
5859,33.90910486
5860,36.68688784
5861,33.90911006
5862,35.57577672
5863,36.68688784
5864,33.57546878
5865,34.46466561
5866,33.59799895
5867,34.46466561
5868,35.57577672
5869,33.3535545
5870,36.68688784
5871,35.57577672
5872,34.46466561
5873,36.68688784
5874,36.68688784
5875,33.86466033
5876,33.37577672
5877,35.57577672
5878,33.3535545
5879,33.3535545
5880,33.3535545
5881,34.46466561
5882,36.68688784
5883,36.68688784
5884,35.57577672
5885,33.3535545
5886,36.68688784
5887,36.68688784
5888,35.57577672
5889,33.5535545
5890,34.46466561
5891,35.57577672
5892,36.68688784
5893,36.68688784
5894,36.68688784
5895,36.68688784
5896,35.57577672
5897,34.22022117
5898,34.46466561
5899,34.46466561
5900,33.3535545
5901,34.13040084
5902,36.68688784
5903,34.46466561
5904,34.46466561
5905,35.57577672
5906,33.3535545
5907,34.46466561
5908,34.46466561
5909,33.3535545
5910,33.73098952
5911,33.3535545
5912,33.88688784
5913,34.46466561
5914,33.48688784
5915,35.57577672
5916,36.68688784
5917,36.68688784
5918,33.3535545
5919,36.68688784
5920,34.46466561
5921,35.57577672
5922,36.68688784
5923,34.46466561
5924,34.46466561
5925,36.68688784
5926,33.3535545
5927,24.9535545
5928,33.59799895
5929,34.46466561
5930,36.68688784
5931,34.08688607
5932,34.46466561
5933,35.57577672
5934,35.57577672
5935,36.68688784
5936,34.24244339
5937,33.48688784
5938,36.68688784
5939,33.62022108
5940,35.57577672
5941,33.79799895
5942,34.30911006
5943,36.68688784
5944,34.46466561
5945,34.46466561
5946,35.57577672
5947,35.57577672
5948,35.57577672
5949,34.46466561
5950,35.57577672
5951,36.68688784
5952,35.57577672
5953,33.3535545
5954,35.57577672
5955,33.3535545
5956,35.57577672
5957,34.46466561
5958,36.68688784
5959,36.68688784
5960,33.44244339
5961,35.57577672
5962,35.57577672
5963,36.68688784
5964,2.286841657
5965,36.68688784
5966,34.46466561
5967,33.3535545
5968,36.68688784
5969,35.57577672
5970,36.68688784
5971,34.59799895
5972,28.13133217
5973,36.68688784
5974,33.3535545
5975,33.3535545
5976,33.5535545
5977,36.68688784
5978,33.3535545
5979,36.68688784
5980,34.46466561
5981,33.3535545
5982,33.48688784
5983,33.66466561
5984,34.46466561
5985,33.3535545
5986,35.57577672
5987,33.48688784
5988,33.48688256
5989,36.68688784
5990,34.02022117
5991,36.68688784
5992,34.46466561
5993,34.46466561
5994,36.68688784
5995,33.48688784
5996,36.68688784
5997,35.57577672
5998,36.68688784
5999,33.99799895
6000,35.57577672
6001,35.57577672
6002,33.48688784
6003,35.57577672
6004,36.68688784
6005,34.46466561
6006,34.46466561
6007,34.46466561
6008,36.68688784
6009,35.57577672
6010,36.68688784
6011,34.46466561
6012,35.57577672
6013,33.3535545
6014,36.68688784
6015,35.57577672
6016,35.57577672
6017,34.46466561
6018,36.68688784
6019,34.12924052
6020,35.57577672
6021,34.46466561
6022,33.3535545
6023,34.42022116
6024,36.68688784
6025,34.46466561
6026,33.62022117
6027,35.57577672
6028,35.57577672
6029,34.46466561
6030,35.57577672
6031,36.68688784
6032,34.46466561
6033,36.68688784
6034,33.62022117
6035,33.90910851
6036,35.57577672
6037,36.68688784
6038,33.88688784
6039,35.57577672
6040,34.46466561
6041,35.57577672
6042,34.73133052
6043,35.57577672
6044,34.46466561
6045,33.88688784
6046,33.48688774
6047,35.57577672
6048,35.57577672
6049,36.68688784
6050,36.68688784
6051,34.46466561
6052,35.57577672
6053,35.57577672
6054,34.46466561
6055,35.57577672
6056,33.3535545
6057,34.59568674
6058,36.68688784
6059,33.3535545
6060,35.57577672
6061,35.57577672
6062,36.68688784
6063,34.46466561
6064,36.68688784
6065,33.3535545
6066,34.1535545
6067,33.48688784
6068,33.48688784
6069,34.26462674
6070,35.57577672
6071,33.3535545
6072,34.46466561
6073,34.46466561
6074,35.57577672
6075,35.57577672
6076,36.68688784
6077,35.57577672
6078,34.46466561
6079,36.68688784
6080,34.46466561
6081,33.3535545
6082,33.48688784
6083,34.46466561
6084,34.46466561
6085,34.00266287
6086,35.57577672
6087,36.68688784
6088,35.57577672
6089,36.68688784
6090,33.3535545
6091,35.57577672
6092,34.46466561
6093,35.57577672
6094,36.68688784
6095,34.46466561
6096,34.46466561
6097,33.62022117
6098,33.39799895
6099,34.46466561
6100,34.13333941
6101,36.68688784
6102,33.7535545
6103,35.57577672
6104,34.46466561
6105,34.46466561
6106,35.57577672
6107,33.7535545
6108,35.57577672
6109,33.93133228
6110,36.68688784
6111,33.3535545
6112,35.57577672
6113,33.88688246
6114,35.57577672
6115,35.57577672
6116,35.57577672
6117,33.3535545
6118,34.46466561
6119,34.46466561
6120,35.57577672
6121,36.68688784
6122,35.57577672
6123,34.46466561
6124,35.57577672
6125,36.68688784
6126,33.48688784
6127,35.28564569
6128,34.46466561
6129,34.46466561
6130,35.57577672
6131,35.57577672
6132,35.57577672
6133,35.57577672
6134,33.88688784
6135,36.68688784
6136,33.42022116
6137,36.68688784
6138,36.68688784
6139,33.3535545
6140,16.68688784
6141,34.46466561
6142,34.46466561
6143,34.46466561
6144,34.46466561
6145,35.57577672
6146,35.57577672
6147,35.57577672
6148,34.46466561
6149,33.3535545
6150,33.3535545
6151,34.46466561
6152,34.46466561
6153,35.57577672
6154,34.46466561
6155,35.57577672
6156,33.3535545
6157,35.3535545
6158,36.68688784
6159,34.46466561
6160,33.50911006
6161,35.57577672
6162,35.57577672
6163,36.68688784
6164,33.3535545
6165,35.57577672
6166,36.68688784
6167,34.46466561
6168,33.3535545
6169,36.68688784
6170,35.57577672
6171,36.68688784
6172,36.68688784
6173,33.3535545
6174,36.68688784
6175,36.68688784
6176,35.57577672
6177,35.57577672
6178,34.46466561
6179,34.46466561
6180,34.46466561
6181,33.3535545
6182,34.46466561
6183,34.46466561
6184,34.46466561
6185,33.88688705
6186,36.68688784
6187,33.93133228
6188,33.7535545
6189,36.68688784
6190,34.46466561
6191,33.75354922
6192,36.68688784
6193,33.48688784
6194,34.46466561
6195,33.48688784
6196,36.68688784
6197,33.3535545
6198,36.68688784
6199,35.57577672
6200,34.08688783
6201,3.020215088
6202,36.68688784
6203,35.57577672
6204,36.68688784
6205,35.57577672
6206,33.3535545
6207,35.57577672
6208,36.68688784
6209,33.3535545
6210,36.68688784
6211,34.46466561
6212,34.46466561
6213,34.46466561
6214,34.28688784
6215,33.48688784
6216,36.68688784
6217,35.57577672
6218,36.68688784
6219,34.46466561
6220,35.57577672
6221,33.48688784
6222,33.75355441
6223,34.46466561
6224,34.46466561
6225,35.57577672
6226,34.46466561
6227,33.62022117
6228,33.75350912
6229,34.46466561
6230,36.68688784
6231,34.46466561
6232,36.68688784
6233,34.46466561
6234,33.79799895
6235,35.57577672
6236,34.46466561
6237,35.57577672
6238,33.3535545
6239,34.46466561
6240,35.57577672
6241,35.57577672
6242,34.46466561
6243,35.57577672
6244,36.68688784
6245,34.46466561
6246,35.57577672
6247,36.68688784
6248,33.3535545
6249,35.57577672
6250,34.46466561
6251,35.57577672
6252,34.46466561
6253,33.48688784
6254,33.48688783
6255,33.3535545
6256,34.46466561
6257,33.48688784
6258,34.46466561
6259,36.68688784
6260,34.46466561
6261,36.68688784
6262,36.68688784
6263,36.68688784
6264,36.68688784
6265,34.46466561
6266,36.68688784
6267,33.48688784
6268,33.7535545
6269,35.57577672
6270,36.68688784
6271,34.46466561
6272,34.46466561
6273,33.3535545
6274,35.57577672
6275,33.3535545
6276,36.68688784
6277,35.57577672
6278,33.70911006
6279,35.57577672
6280,35.57577672
6281,34.17577672
6282,36.68688784
6283,36.68688784
6284,36.68688784
6285,35.57577672
6286,34.46466561
6287,35.57577672
6288,35.57577672
6289,35.57577672
6290,33.62022117
6291,35.57577672
6292,36.68688784
6293,35.57577672
6294,36.68688784
6295,34.46466561
6296,33.48688784
6297,34.46466561
6298,34.50880211
6299,33.3535545
6300,34.46466561
6301,36.68688784
6302,35.57577672
6303,33.62022117
6304,33.3535545
6305,36.68688784
6306,35.57577672
6307,35.57577672
6308,36.68688784
6309,36.68688784
6310,33.62022117
6311,35.57577672
6312,33.3535545
6313,33.73132708
6314,33.3535545
6315,35.57577672
6316,36.68688784
6317,35.57577672
6318,35.57577672
6319,33.3535545
6320,33.3535545
6321,33.7535545
6322,33.3535545
6323,36.68688784
6324,33.3535545
6325,36.68688784
6326,34.46466561
6327,36.68688784
6328,35.57577672
6329,34.46466561
6330,34.46466561
6331,35.57577672
6332,36.68688784
6333,36.68688784
6334,34.46466561
6335,36.68688784
6336,34.59568674
6337,33.48688784
6338,33.3535545
6339,35.57577672
